Datum,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Temperatur,Windgeschwindigkeit,Bewoelkung,Wettercode,KielerWoche,Feiertag,DAX,day_length_h,sales_daily,id,Warengruppe
2014-12-31,253.25502096677,643.377780141136,162.622976706613,0.0,1879.46183076734,0.0,7.375,11.0,6.0,61.0,0.0,Kein Feiertag,9805.5498046875,7.388904701944445,2938.717608581859,,
2015-01-02,171.436480362582,512.177720196036,182.12300932264296,85.9359726763682,300.829805798494,31.6443089201977,7.75,24.0,6.0,61.0,0.0,Kein Feiertag,9764.73046875,7.432111789444444,1284.147297276321,,
2015-01-03,146.725466464595,495.483686243828,170.963077720877,74.7193728789218,277.833431786885,27.3325687878665,4.875,25.0,7.0,69.0,0.0,Kein Feiertag,9764.73046875,7.456611605,1193.0576038829734,,
2015-01-04,69.2618750164446,652.43960117373,202.305946358765,131.61138792274,337.565571891077,31.5981129331306,4.75,15.0,0.0,69.0,0.0,Kein Feiertag,9764.73046875,7.483000151666666,1424.7824952958872,,
2015-01-05,159.498680849924,349.399884653548,161.989626362703,72.7394907523189,270.173731918039,18.4839927152663,5.875,8.0,8.0,20.0,0.0,Kein Feiertag,9473.16015625,7.511243328611111,1032.2854072517994,,
2015-01-06,116.621821467299,310.462558578491,125.356639510072,85.5846124596724,265.854860102674,40.2233116111995,3.625,8.0,8.0,10.0,0.0,Kein Feiertag,9469.66015625,7.541305214444445,944.1038037294079,,
2015-01-07,116.046870294295,289.568739500106,115.662839057947,86.9275104588597,263.03524552906,0.0,5.75,10.0,6.0,61.0,0.0,Kein Feiertag,9518.1796875,7.573148231111111,871.2412048402678,,
2015-01-08,88.9219763738156,313.907584824392,91.4747039377377,70.3775374736991,230.866849428077,0.0,6.375,9.0,8.0,61.0,0.0,Kein Feiertag,9837.6103515625,7.606733310277778,795.5486520377215,,
2015-01-09,89.5158553261206,314.26237720896,111.936085655585,71.4384074719189,240.167564518219,0.0,7.5,25.0,6.0,63.0,0.0,Kein Feiertag,9648.5,7.642020059166667,827.3202901808036,,
2015-01-10,67.954839483437,349.344531472799,122.265690196784,64.1638629091181,304.334671385998,0.0,10.0,28.0,6.0,61.0,0.0,Kein Feiertag,9648.5,7.6789669272222225,908.0635954481361,,
2015-01-11,102.503556455298,551.204782732623,184.229098838524,122.970550791976,314.28252636958,0.0,4.25,23.0,5.0,61.0,0.0,Kein Feiertag,9648.5,7.717531371111112,1275.190515188001,,
2015-01-12,122.717043089708,254.720970873776,103.980091719935,58.3365912420298,183.019346130805,0.0,7.5,19.0,7.0,61.0,0.0,Kein Feiertag,9781.900390625,7.757670016111111,722.7740430562537,,
2015-01-13,86.441812930424,253.267146283048,98.2223034780195,68.9972825054419,248.091361140205,0.0,7.75,14.0,7.0,61.0,0.0,Kein Feiertag,9941.0,7.799338815,755.0199063371384,,
2015-01-14,72.7918398175921,229.38414618971,99.415923686111,70.4651659015092,235.49178387272,0.0,3.125,16.0,6.0,71.0,0.0,Kein Feiertag,9817.080078125,7.84249320138889,707.5488594676423,,
2015-01-15,93.7671799134285,251.148387388712,79.0898875141396,69.4440159990795,255.715603348889,0.0,6.75,14.0,7.0,61.0,0.0,Kein Feiertag,10032.6103515625,7.8870882374999995,749.1650741642486,,
2015-01-16,131.913950068001,314.442179091712,135.042115386384,78.3484660148403,294.576404705863,0.0,6.75,13.0,6.0,0.0,0.0,Kein Feiertag,10167.76953125,7.933078756388889,954.3231152668002,,
2015-01-17,115.086208812258,447.611692815639,144.697761867106,101.780919085691,382.824611402643,0.0,4.25,12.0,1.0,21.0,0.0,Kein Feiertag,10167.76953125,7.980419497500001,1192.001193983337,,
2015-01-18,47.8910511689248,615.895161452642,181.247790389923,204.693311193378,325.12197864382,0.0,2.0,9.0,8.0,61.0,0.0,Kein Feiertag,10167.76953125,8.02906523361111,1374.849292848688,,
2015-01-19,138.935449172918,287.12848916472,106.522532414392,63.0120526976263,243.750686660054,0.0,1.0,5.0,7.0,71.0,0.0,Kein Feiertag,10242.349609375,8.078970892500001,839.3492101097104,,
2015-01-20,116.932538278351,297.627496877784,115.880593765192,73.0375497476955,309.385357960923,0.0,-0.375,4.0,7.0,77.0,0.0,Kein Feiertag,10257.1298828125,8.130091668611112,912.8635366299454,,
2015-01-21,90.1034587863099,285.545986768458,115.517804650047,63.1553176365701,271.986313846711,0.0,-1.125,4.0,8.0,10.0,0.0,Kein Feiertag,10299.23046875,8.182383128333333,826.308881688096,,
2015-01-22,135.950512983467,265.194435459988,113.37969263442,61.8038023909784,299.101267021608,0.0,-1.375,3.0,7.0,49.0,0.0,Kein Feiertag,10435.6201171875,8.23580130611111,875.4297104904614,,
2015-01-23,130.976061288992,279.183609587953,99.976780581078,68.559045168997,275.460914012407,0.0,-1.25,5.0,8.0,20.0,0.0,Kein Feiertag,10649.580078125,8.290302793611112,854.156410639427,,
2015-01-24,140.03186322028,415.166425975778,133.804409424965,54.0561105891749,376.785950449622,0.0,-0.5,10.0,7.0,71.0,0.0,Kein Feiertag,10649.580078125,8.345844819444444,1119.8447596598198,,
2015-01-25,94.493388512183,555.586060097281,182.842935108665,176.90180258166,432.111683660143,0.0,2.875,6.0,6.0,71.0,0.0,Kein Feiertag,10649.580078125,8.4023853225,1441.935869959932,,
2015-01-26,150.51678717379,285.783235454514,94.8677658759417,62.7936586310808,214.316488368471,0.0,3.375,10.0,7.0,61.0,0.0,Kein Feiertag,10798.330078125,8.459883017222221,808.2779355037975,,
2015-01-27,141.518792699705,286.802025247007,127.229895506694,78.6674035279493,259.895021701426,0.0,4.875,13.0,2.0,61.0,0.0,Kein Feiertag,10628.580078125,8.518297450277778,894.1131386827814,,
2015-01-28,124.273404481234,318.608712118946,119.389750342982,54.1152141456079,290.420362377553,0.0,4.875,17.0,7.0,61.0,0.0,Kein Feiertag,10710.9697265625,8.577589051944443,906.8074434663229,,
2015-01-29,129.932530553471,276.548941252601,130.868669740543,66.4012476272315,298.873227773722,0.0,1.5,12.0,7.0,75.0,0.0,Kein Feiertag,10737.8701171875,8.63771917861111,902.6246169475685,,
2015-01-30,100.75421525386,315.018937970584,159.093345754654,67.652941573495,301.211380864112,0.0,1.125,6.0,7.0,75.0,0.0,Kein Feiertag,10694.3203125,8.698650151388888,943.730821416705,,
2015-01-31,129.039421255357,433.183884520481,168.031157476338,66.4961056765624,442.294446547651,0.0,-2.375,7.0,7.0,49.0,0.0,Kein Feiertag,10694.3203125,8.760345285,1239.0450154763894,,
2015-02-01,92.189837282486,633.309542257817,187.804159224486,214.869292194541,388.585353237256,0.0,-0.25,9.0,7.0,75.0,0.0,Kein Feiertag,10694.3203125,8.822768913611112,1516.758184196586,,
2015-02-02,159.254353701805,338.327210161774,117.759219302661,123.697766488052,317.407641410708,0.0,1.0,10.0,6.0,22.0,0.0,Kein Feiertag,10828.009765625,8.885886410833333,1056.446191065,,
2015-02-03,112.095171542871,258.959088520931,117.984827108186,104.342988837394,289.847839834235,0.0,-1.0,10.0,7.0,77.0,0.0,Kein Feiertag,10890.9501953125,8.949664202777779,883.2299158436169,,
2015-02-04,111.66941350432,255.937860472559,92.2056862044036,127.095636994155,294.315633387072,0.0,-1.875,9.0,6.0,0.0,0.0,Kein Feiertag,10911.3203125,9.014069778055555,881.2242305625097,,
2015-02-05,133.827962608871,277.511618112389,78.9008139226001,106.882617972076,297.882645346675,0.0,0.75,10.0,5.0,22.0,0.0,Kein Feiertag,10905.41015625,9.079071693888888,895.0056579626112,,
2015-02-06,136.337106368056,312.249043728816,115.704976585312,219.523814146721,385.500566451671,0.0,-0.5,6.0,2.0,22.0,0.0,Kein Feiertag,10846.3896484375,9.144639574166668,1169.315507280576,,
2015-02-07,130.642229801113,381.572014473511,140.836707362583,136.049442310194,349.157579410765,0.0,4.125,18.0,7.0,20.0,0.0,Kein Feiertag,10846.3896484375,9.210744109444445,1138.2579733581658,,
2015-02-08,62.750062992056,531.337730533032,178.816699756959,256.535701898324,470.166189255824,0.0,3.375,14.0,1.0,20.0,0.0,Kein Feiertag,10846.3896484375,9.277357050555555,1499.606384436195,,
2015-02-09,112.747460478504,281.177822022831,79.404680687591,121.963218496309,258.736139221055,0.0,6.875,13.0,7.0,61.0,0.0,Kein Feiertag,10663.509765625,9.3444511975,854.02932090629,,
2015-02-10,94.7581535487495,266.498461599989,103.738973554113,124.082529993763,259.000724136407,0.0,7.625,11.0,7.0,61.0,0.0,Kein Feiertag,10753.830078125,9.41200038861111,848.0788428330216,,
2015-02-11,94.7022920091949,283.832157618276,99.6609741429996,133.991008009117,275.502444506022,0.0,4.0,5.0,8.0,61.0,0.0,Kein Feiertag,10752.1103515625,9.479979485833333,887.6888762856096,,
2015-02-12,99.5801689919554,245.235034353123,80.5417984183017,105.109162581464,259.722071852511,0.0,2.0,4.0,8.0,10.0,0.0,Kein Feiertag,10919.650390625,9.548364357777777,790.1882361973552,,
2015-02-13,91.3547288868634,250.608335314639,106.163072731659,164.114000189702,315.198418349884,0.0,1.25,6.0,8.0,10.0,0.0,Kein Feiertag,10963.400390625,9.617131861111112,927.4385554727473,,
2015-02-14,62.2346006049711,417.742376983156,143.371302913962,190.148450615832,394.074973494992,0.0,1.625,9.0,7.0,28.0,0.0,Kein Feiertag,10963.400390625,9.686259819166667,1207.571704612913,,
2015-02-15,96.7929953706798,481.860668097093,173.243830006668,197.39238538863,360.747312180387,0.0,3.125,16.0,7.0,10.0,0.0,Kein Feiertag,10963.400390625,9.755727000555556,1310.0371910434578,,
2015-02-16,118.255475071685,286.888417666815,126.326268412728,97.6035128733651,285.836214390694,0.0,2.0,9.0,8.0,10.0,0.0,Kein Feiertag,10923.23046875,9.825513095555555,914.9098884152872,,
2015-02-17,118.509639861913,262.907455009083,113.350935013155,136.83107870616,305.542955060461,0.0,1.125,7.0,6.0,45.0,0.0,Kein Feiertag,10895.6201171875,9.895598691944445,937.1420636507719,,
2015-02-18,123.267817249283,248.327220948223,81.7131255419403,98.7240235777811,276.652206222818,0.0,5.5,12.0,3.0,10.0,0.0,Kein Feiertag,10961.0,9.965965248611111,828.6843935400453,,
2015-02-19,123.69090336092,284.788201346631,96.8477619511367,144.886196208494,321.730863755787,0.0,6.25,13.0,0.0,5.0,0.0,Kein Feiertag,11001.9404296875,10.036595069444445,971.9439266229688,,
2015-02-20,117.287703917599,313.931874526489,106.086454562447,138.979259617537,265.719910475798,0.0,3.875,11.0,8.0,71.0,0.0,Kein Feiertag,11050.6396484375,10.107471276944445,942.00520309987,,
2015-02-21,107.174143505865,389.388938515412,124.81765406962,111.305294286303,276.812334391166,0.0,3.875,16.0,7.0,61.0,0.0,Kein Feiertag,11050.6396484375,10.178577784444444,1009.4983647683661,,
2015-02-22,70.4631468349699,560.280256054484,189.394297054986,329.636553747233,465.661982102677,0.0,5.25,13.0,5.0,0.0,0.0,Kein Feiertag,11050.6396484375,10.249899268055556,1615.4362357943498,,
2015-02-23,66.8925102653853,222.509783508774,94.7593504073171,65.2802336107391,209.048085196786,0.0,4.5,12.0,7.0,61.0,0.0,Kein Feiertag,11130.919921875,10.321421139166667,658.4899629890015,,
2015-02-24,105.730056008902,243.882700841609,81.9621637813295,85.4723306797636,235.546367715921,0.0,5.625,12.0,7.0,61.0,0.0,Kein Feiertag,11205.740234375,10.393129514722222,752.5936190275252,,
2015-02-25,81.6177684403834,247.265053559437,104.962981551613,66.5001800170103,248.748539126529,0.0,5.875,10.0,5.0,61.0,0.0,Kein Feiertag,11210.26953125,10.465011190277778,749.0945226949727,,
2015-02-26,104.017958777385,245.520846652551,61.8286141075604,53.8573258596081,203.846174479151,0.0,6.625,10.0,5.0,0.0,0.0,Kein Feiertag,11327.1904296875,10.537053611388888,669.0709198762555,,
2015-02-27,101.514216092369,268.705012903315,107.787737695716,90.6234358309477,212.664119358187,0.0,4.5,9.0,7.0,61.0,0.0,Kein Feiertag,11401.66015625,10.609244843888888,781.2945218805346,,
2015-02-28,99.5688944630867,343.067931178869,131.146672361349,66.7494991172986,298.020877734513,0.0,5.625,10.0,3.0,0.0,0.0,Kein Feiertag,11401.66015625,10.681573547222223,938.5538748551164,,
2015-03-01,45.7343245346269,435.076835491745,174.178021471163,115.774341903804,288.61976876178,0.0,6.75,15.0,7.0,61.0,0.0,Kein Feiertag,11401.66015625,10.754028945277778,1059.383292163119,,
2015-03-02,104.963808490064,254.485164508834,82.7182341803118,71.9084682586098,186.087523297592,0.0,5.125,23.0,6.0,61.0,0.0,Kein Feiertag,11410.3603515625,10.826600799444444,700.1631987354117,,
2015-03-03,96.3163361056603,270.361598110118,77.4418733695842,46.549832303522,233.360645977411,0.0,5.0,14.0,6.0,61.0,0.0,Kein Feiertag,11280.3603515625,10.899279379444446,724.0302858662955,,
2015-03-04,76.5028628068188,246.332586657334,102.301053538414,65.1707860093035,227.526630558065,0.0,5.0,18.0,6.0,61.0,0.0,Kein Feiertag,11390.3798828125,10.972055436944444,717.8339195699353,,
2015-03-05,115.664704258596,275.116919242864,117.287155134629,65.2095428993818,205.059139995828,0.0,6.625,14.0,7.0,61.0,0.0,Kein Feiertag,11504.009765625,11.044920178333333,778.3374615312988,,
2015-03-06,100.668607215573,297.136244722274,121.559740836917,68.8019764229724,238.613238236779,0.0,8.125,12.0,7.0,20.0,0.0,Kein Feiertag,11550.9697265625,11.117865237499998,826.7798074345154,,
2015-03-07,106.704697425172,371.471472262365,116.290165013612,104.606853245048,262.806831079145,0.0,10.125,13.0,7.0,0.0,0.0,Kein Feiertag,11550.9697265625,11.190882649444445,961.880019025342,,
2015-03-08,80.654299664346,554.721366656377,177.593434050659,205.57099280524,341.796143879394,0.0,14.0,12.0,0.0,0.0,0.0,Kein Feiertag,11550.9697265625,11.263964825,1360.3362370560158,,
2015-03-09,145.517595242024,280.114708230479,80.1311749505893,41.7256099434086,261.326829122549,0.0,8.375,6.0,4.0,0.0,0.0,Kein Feiertag,11582.1103515625,11.337104522777778,808.8159174890498,,
2015-03-10,120.053548888447,279.649961183193,130.325454800002,81.469301222971,232.538394821195,0.0,9.5,13.0,3.0,10.0,0.0,Kein Feiertag,11500.3798828125,11.410294825555555,844.0366609158079,,
2015-03-11,77.5925278766144,274.719950167954,102.068111666797,56.4990825988405,223.970103711564,0.0,9.125,12.0,0.0,10.0,0.0,Kein Feiertag,11805.990234375,11.483529114722222,734.8497760217699,,
2015-03-12,123.321210172569,271.057968620896,94.0642345732726,84.3321888197467,210.491995601659,0.0,7.125,10.0,0.0,0.0,0.0,Kein Feiertag,11799.3896484375,11.556801044444445,783.2675977881433,,
2015-03-13,104.09727840711,263.861714656075,100.192312221242,101.349615757381,237.234063735022,0.0,4.875,15.0,6.0,0.0,0.0,Kein Feiertag,11901.6103515625,11.630104517777777,806.73498477683,,
2015-03-14,98.2811856068814,360.715430654047,137.39060848102,74.0860398307729,234.545964942322,0.0,5.125,15.0,7.0,0.0,0.0,Kein Feiertag,11901.6103515625,11.703433662222222,905.0192295150433,,
2015-03-15,56.9672232806217,461.035577320529,119.54516706624,130.549602673201,278.612403986462,0.0,5.75,13.0,7.0,21.0,0.0,Kein Feiertag,11901.6103515625,11.77678280638889,1046.7099743270537,,
2015-03-16,136.698666060069,269.022901877525,104.061780753424,82.2767663365038,252.212892372443,0.0,8.625,13.0,2.0,10.0,0.0,Kein Feiertag,12167.7197265625,11.850146454444445,844.2730073999647,,
2015-03-17,136.644449549369,296.541237199908,97.6460875999715,77.8012596345233,300.476490762008,0.0,10.75,11.0,1.0,5.0,0.0,Kein Feiertag,11980.849609375,11.923519264722222,909.1095247457797,,
2015-03-18,117.213496435657,292.981913276133,108.643986899682,88.7176395035293,319.376884998689,0.0,10.625,8.0,4.0,5.0,0.0,Kein Feiertag,11922.76953125,11.996896025555555,926.9339211136903,,
2015-03-19,121.351949525045,267.179427626967,76.0556430358186,82.9965111073564,271.632339767702,0.0,10.375,9.0,0.0,0.0,0.0,Kein Feiertag,11899.400390625,12.070271630833334,819.215871062889,,
2015-03-20,125.078492851656,299.760479051294,94.5632337202022,88.6535909538115,339.055856444566,0.0,5.0,9.0,7.0,45.0,0.0,Kein Feiertag,12039.3701171875,12.143641060277776,947.1116530215297,,
2015-03-21,113.449213775737,383.085780794877,128.118006311446,52.639809323213,330.021049430432,0.0,4.5,21.0,7.0,61.0,0.0,Kein Feiertag,12039.3701171875,12.216999354444445,1007.3138596357051,,
2015-03-22,71.5711481513957,489.59934551007,124.288818099514,131.605920044064,379.021922086074,0.0,4.375,8.0,0.0,61.0,0.0,Kein Feiertag,12039.3701171875,12.290341592222223,1196.0871538911179,,
2015-03-23,129.186723027161,292.836479169109,97.7709681259075,57.7729211412768,268.604981873421,0.0,7.75,12.0,0.0,61.0,0.0,Kein Feiertag,11895.83984375,12.363662869722221,846.1720733368753,,
2015-03-24,114.539801718388,297.037588138176,86.518746534295,56.0889149961493,285.301446768427,0.0,7.875,6.0,6.0,0.0,0.0,Kein Feiertag,12005.6904296875,12.436958276944445,839.4864981554354,,
2015-03-25,85.7675699240561,335.007901867692,100.897840106466,75.4697183642942,313.737446087374,0.0,7.875,14.0,6.0,5.0,0.0,Kein Feiertag,11865.3203125,12.510222875833334,910.8804763498823,,
2015-03-26,126.909561618178,303.655812393538,93.3229257148621,94.1972531849185,266.972587002293,0.0,7.125,9.0,7.0,0.0,0.0,Kein Feiertag,11843.6796875,12.583451679722222,885.0581399137895,,
2015-03-27,113.205121341153,320.938056470297,117.875796154693,81.3657470530275,293.189582126283,0.0,7.0,7.0,7.0,61.0,0.0,Kein Feiertag,11868.330078125,12.656639627777778,926.5743031454535,,
2015-03-28,177.270608855771,428.350102346051,145.979562367808,120.729232683492,394.782309943371,0.0,8.5,10.0,7.0,61.0,0.0,Kein Feiertag,11868.330078125,12.729781566944444,1267.111816196493,,
2015-03-29,56.8890738313162,489.846609636217,140.02511297781,108.584974000503,307.880143820129,0.0,8.25,12.0,7.0,61.0,0.0,Kein Feiertag,11868.330078125,12.802872226666667,1103.2259142659752,,
2015-03-30,110.288515770675,351.715484397675,101.685038768879,93.8107940183229,260.7747623843,0.0,6.5,29.0,6.0,61.0,0.0,Kein Feiertag,12086.009765625,12.875906200000001,918.2745953398519,,
2015-03-31,101.620422865145,339.71388362822,79.3577018316481,95.5346688510535,249.169849496114,0.0,6.375,35.0,7.0,61.0,0.0,Kein Feiertag,11966.169921875,12.948877918333334,865.3965266721807,,
2015-04-01,134.425214341545,373.724177525822,151.109608356409,69.7873283360318,319.186205355817,0.0,5.0,24.0,4.0,22.0,0.0,Kein Feiertag,12001.3798828125,13.02178163111111,1048.2325339156248,,
2015-04-02,269.424940927989,525.476422474447,183.215551302075,44.0544861327719,406.353937532213,0.0,6.5,19.0,6.0,61.0,0.0,Kein Feiertag,11967.3896484375,13.09461138472222,1428.5253383694958,,
2015-04-04,274.149943740529,624.731396612574,262.841739078878,0.0,495.482512843952,0.0,8.375,11.0,0.0,61.0,0.0,Kein Feiertag,11967.3896484375,13.240024038055557,1657.205592275933,,
2015-04-05,102.981646842744,713.240728417569,243.89821522098,101.154372513509,311.448562590211,0.0,8.625,11.0,3.0,61.0,0.0,Kein Feiertag,11967.3896484375,13.312593806388888,1472.723525585013,,
2015-04-06,60.1445223461642,728.862922564967,232.926035642952,115.850549632261,293.886267424832,0.0,7.75,10.0,0.0,61.0,0.0,Ostermontag,11967.3896484375,13.385063306944444,1431.670297611176,,
2015-04-07,115.651138885906,402.937213841427,139.741645956969,99.9708304210839,242.488202056041,0.0,7.75,14.0,7.0,61.0,0.0,Kein Feiertag,12123.51953125,13.4574252275,1000.7890311614269,,
2015-04-08,89.8685552544395,372.219387571259,134.171856017115,89.4854107533566,240.166760042682,0.0,12.0,11.0,2.0,61.0,0.0,Kein Feiertag,12035.8603515625,13.529671917222222,925.9119696388522,,
2015-04-09,157.556996562067,368.140023251964,144.665453378248,71.4997218186786,271.062138387226,0.0,11.875,7.0,2.0,0.0,0.0,Kein Feiertag,12166.4404296875,13.601795363333332,1012.9243333981836,,
2015-04-10,125.640782296666,449.200853104077,176.191631914365,69.6213343156897,273.777005049353,0.0,14.125,8.0,1.0,5.0,0.0,Kein Feiertag,12374.73046875,13.673787166666667,1094.4316066801507,,
2015-04-11,149.471145855324,435.937997165239,241.954245467709,75.5562497228574,279.734031972369,0.0,16.75,14.0,2.0,61.0,0.0,Kein Feiertag,12374.73046875,13.745638521388889,1182.6536701834984,,
2015-04-12,39.0548694183738,423.167305958991,148.003916028181,170.691265230574,256.220102827754,0.0,12.375,16.0,5.0,61.0,0.0,Kein Feiertag,12374.73046875,13.81734019,1037.1374594638737,,
2015-04-13,94.5357769724487,286.808655322632,115.775782324593,85.5491123404555,228.441056194565,0.0,8.875,21.0,4.0,61.0,0.0,Kein Feiertag,12338.73046875,13.888882480277777,811.1103831546942,,
2015-04-14,95.7358790995654,297.478196061337,114.709486133908,68.5181832029906,241.794663278364,0.0,10.75,17.0,7.0,61.0,0.0,Kein Feiertag,12227.599609375,13.960255221388888,818.2364077761649,,
2015-04-15,102.93265639072,284.427934541009,77.9760319762046,82.5619143946999,267.331795587064,0.0,15.5,19.0,0.0,5.0,0.0,Kein Feiertag,12231.33984375,14.031447742222221,815.2303328896975,,
2015-04-16,90.5282058330727,286.72764708972,80.6127984834301,64.3768783832988,249.985817848774,0.0,9.375,16.0,6.0,21.0,0.0,Kein Feiertag,11998.8603515625,14.102448845833333,772.2313476382956,,
2015-04-17,91.0744308710578,314.997367966203,95.874962983171,85.0439789074107,269.643570233699,0.0,10.5,15.0,0.0,21.0,0.0,Kein Feiertag,11688.7001953125,14.173246788611111,856.6343109615416,,
2015-04-18,103.305896790347,372.985639347608,147.280675283552,105.620424871498,273.308983958271,0.0,10.875,8.0,0.0,21.0,0.0,Kein Feiertag,11688.7001953125,14.243829254722222,1002.5016202512761,,
2015-04-19,25.46219373912,419.373474076238,157.80717948852,119.444010656665,248.936886432743,0.0,10.125,11.0,0.0,21.0,0.0,Kein Feiertag,11688.7001953125,14.314183333055555,971.0237443932859,,
2015-04-20,113.238537617252,291.610305100325,91.0940508208695,78.2371204197756,216.398739415418,0.0,14.25,9.0,0.0,21.0,0.0,Kein Feiertag,11891.91015625,14.384295496111111,790.57875337364,,
2015-04-21,121.935695795117,262.312297451446,102.899554988628,75.6785562086606,236.929910073307,0.0,14.625,17.0,0.0,5.0,0.0,Kein Feiertag,11939.580078125,14.454151574722223,799.7560145171586,,
2015-04-22,115.982784302446,281.264299329947,95.2336165638254,76.9287622186942,203.609195254356,0.0,12.125,7.0,0.0,5.0,0.0,Kein Feiertag,11867.3701171875,14.523736736388889,773.0186576692687,,
2015-04-23,109.647753246652,316.964561244097,106.231696176478,58.6866015325717,232.875408477088,0.0,13.625,12.0,1.0,5.0,0.0,Kein Feiertag,11723.580078125,14.593035464166666,824.4060206768866,,
2015-04-24,93.8539762667653,311.721136965455,102.172051099545,72.944912850319,212.742403753359,0.0,13.875,9.0,2.0,20.0,0.0,Kein Feiertag,11810.849609375,14.662031532222223,793.4344809354433,,
2015-04-25,121.601177999412,450.922945775814,129.196066694569,86.653507954899,247.902280079392,0.0,13.75,8.0,7.0,63.0,0.0,Kein Feiertag,11810.849609375,14.730707986944445,1036.2759785040862,,
2015-04-26,71.0071270593663,399.820571217996,112.950650114719,112.831158583878,252.667352565897,0.0,7.0,11.0,8.0,61.0,0.0,Kein Feiertag,11810.849609375,14.799047124722222,949.2768595418562,,
2015-04-27,151.174833546803,291.752346251679,114.70001375553,83.4751795147854,197.564743508792,0.0,10.125,11.0,4.0,61.0,0.0,Kein Feiertag,12039.16015625,14.867030473055555,838.6671165775895,,
2015-04-28,91.0866799976838,279.639574876652,124.236952144972,0.0,213.195052497114,0.0,10.25,13.0,3.0,61.0,0.0,Kein Feiertag,11811.66015625,14.93463877,708.1582595164218,,
2015-04-29,135.750739524874,335.699732620073,129.552575416168,69.6885795663438,250.927665410019,0.0,12.625,12.0,5.0,61.0,0.0,Kein Feiertag,11432.7197265625,15.001851947222221,921.6192925374778,,
2015-04-30,185.547465909923,382.494805997457,116.009163395934,78.2474106946107,303.34662044021,0.0,11.375,10.0,6.0,61.0,0.0,Kein Feiertag,11454.3798828125,15.068649112222223,1065.6454664381347,,
2015-05-02,205.277811156554,569.854066374337,216.662099390377,168.464543906289,390.245200658863,0.0,11.0,12.0,3.0,0.0,0.0,Kein Feiertag,11454.3798828125,15.200907621666667,1550.5037214864199,,
2015-05-03,49.1824014028742,467.833386599369,154.503619536054,132.20896007182,273.752958375164,0.0,14.75,12.0,1.0,61.0,0.0,Kein Feiertag,11454.3798828125,15.266322925,1077.4813259852813,,
2015-05-04,141.916859730021,340.579351605995,98.8957608807515,108.931500577338,197.208560688196,0.0,15.875,13.0,5.0,21.0,0.0,Kein Feiertag,11619.849609375,15.331230110833332,887.5320334823016,,
2015-05-05,98.3386635883964,295.928590213682,81.0951589620809,69.2603251298698,198.684243279816,0.0,20.0,15.0,4.0,95.0,0.0,Kein Feiertag,11327.6796875,15.395603959722221,743.3069811738451,,
2015-05-06,112.613312971486,326.950819224427,101.849963136114,65.0766452616253,225.053574357765,0.0,17.125,11.0,3.0,21.0,0.0,Kein Feiertag,11350.150390625,15.459418358055554,831.5443149514173,,
2015-05-07,119.486322756166,309.311901434242,91.9617294778322,60.8102412913987,211.802247435479,0.0,12.0,16.0,6.0,21.0,0.0,Kein Feiertag,11407.9697265625,15.522646293055557,793.3724423951178,,
2015-05-08,108.528740811492,326.333702093022,108.544660936963,57.1956734130954,265.721536983155,0.0,11.5,11.0,2.0,21.0,0.0,Kein Feiertag,11709.73046875,15.585259852222222,866.3243142377273,,
2015-05-09,122.939690460506,406.907398954341,170.599905877058,78.2411421697545,278.323409928638,0.0,13.5,14.0,7.0,61.0,0.0,Kein Feiertag,11709.73046875,15.6472302225,1057.0115473902977,,
2015-05-10,54.676729153515,492.010489698116,161.944454769077,168.202423789623,319.454496491185,0.0,12.75,18.0,2.0,0.0,0.0,Kein Feiertag,11709.73046875,15.708527696388888,1196.288593901516,,
2015-05-11,129.877961813861,336.127629680071,102.844671644941,61.3151869370572,205.667346687899,0.0,19.75,11.0,0.0,0.0,0.0,Kein Feiertag,11673.349609375,15.769121677500001,835.8327967638293,,
2015-05-12,94.6018729487518,327.092157926255,96.1947537258803,81.3705529527208,259.94167495408,0.0,14.625,14.0,7.0,63.0,0.0,Kein Feiertag,11472.41015625,15.828980693611111,859.2010125076879,,
2015-05-13,166.814781762185,397.982340133214,178.860014594185,80.6915439319555,246.372623277805,0.0,11.875,16.0,7.0,21.0,0.0,Kein Feiertag,11351.4599609375,15.888072410555557,1070.7213036993444,,
2015-05-14,53.434236162362,490.915769119788,164.032004782974,143.618292078555,309.927036397582,0.0,11.25,10.0,7.0,20.0,0.0,Christi Himmelfahrt,11559.8203125,15.946363651388888,1161.9273385412612,,
2015-05-15,147.271258346731,513.805644101383,190.846157649949,80.0250209033444,292.967837715476,0.0,13.5,9.0,6.0,20.0,0.0,Kein Feiertag,11447.0302734375,16.00382042111111,1224.9159187168834,,
2015-05-16,164.984948024753,555.445636645735,223.041083514403,110.846941963139,329.998465824508,0.0,10.5,11.0,7.0,61.0,0.0,Kein Feiertag,11447.0302734375,16.06040793416667,1384.317075972538,,
2015-05-17,63.05558764595,562.648232082731,174.978926934013,171.465540571901,293.275532226017,0.0,12.625,17.0,3.0,21.0,0.0,Kein Feiertag,11447.0302734375,16.11609064861111,1265.423819460612,,
2015-05-18,103.802316848696,328.913429566134,123.539420521468,77.7209650240063,225.832737314778,0.0,11.625,8.0,6.0,61.0,0.0,Kein Feiertag,11594.2802734375,16.170832304166666,859.8088692750824,,
